timestamp,n_seen,event_type,ensemble_ids,shadow_id,promoted_id,evicted_id,district
2008-01-27 12:00:00,236498,drift,"[0, 5, 16, 28, 46]",,,,Global
2008-01-27 12:00:00,236498,promotion,"[0, 5, 16, 28, 47]",,47.0,46.0,Global
2008-01-27 14:00:00,237498,warning,"[0, 5, 16, 28, 47]",48.0,,,Global
2008-01-27 15:00:00,112498,warning,"[0, 1, 5, 21, 22]",23.0,,,West
2008-01-27 21:00:00,241498,drift,"[0, 5, 16, 28, 47]",,,,Global
2008-01-27 21:00:00,241498,promotion,"[0, 5, 16, 28, 48]",,48.0,47.0,Global
2008-01-28 06:00:00,111498,drift,"[0, 5, 6, 20, 21]",,,,South
2008-01-28 06:00:00,111498,promotion,"[0, 5, 6, 20, 22]",,22.0,21.0,South
2008-01-28 07:00:00,242498,warning,"[0, 5, 16, 28, 48]",49.0,,,Global
2008-01-28 09:00:00,112498,warning,"[0, 5, 6, 20, 22]",23.0,,,South
2008-01-28 13:00:00,246498,drift,"[0, 5, 16, 28, 48]",,,,Global
2008-01-28 13:00:00,246498,promotion,"[0, 5, 16, 28, 49]",,49.0,48.0,Global
2008-01-28 14:00:00,116498,drift,"[0, 1, 5, 21, 22]",,,,West
2008-01-28 14:00:00,116498,promotion,"[0, 1, 5, 21, 23]",,23.0,22.0,West
2008-01-28 15:00:00,247498,warning,"[0, 5, 16, 28, 49]",50.0,,,Global
2008-01-28 18:00:00,117498,warning,"[0, 1, 5, 21, 23]",24.0,,,West
2008-01-29 06:00:00,251498,drift,"[0, 5, 16, 28, 49]",,,,Global
2008-01-29 06:00:00,251498,promotion,"[0, 5, 16, 28, 50]",,50.0,49.0,Global
2008-01-29 07:00:00,116498,drift,"[0, 5, 6, 20, 22]",,,,South
2008-01-29 07:00:00,116498,promotion,"[0, 5, 6, 20, 23]",,23.0,22.0,South
